,Incident Year,Incident Month,Incident Day,Operator ID,Operator,Aircraft,Airport ID,Airport,State,Flight Phase,Visibility,Height,Speed,Distance,Species ID,Species Name,Species Quantity,Flight Impact,incident_date,Birdstrikes_N,name,elevation_ft,municipality,coordinates,long,lat,zipcode
6870,2010,8,18,SWA,SOUTHWEST AIRLINES,B-737-700,KLAX,LOS ANGELES INTL,CA,APPROACH,DAY,300.0,120.0,1.0,UNKBS,UNKNOWN SMALL BIRD,11-100,NONE,2010-08-18,128,Los Angeles International Airport,125.0,Los Angeles,"-118.407997, 33.942501",-118.407997, 33.942501,90045
10330,2010,8,18,1ASQ,ATLANTIC SOUTHEAST,CRJ100/200,KCHA,LOVELL FIELD ARPT,TN,TAKEOFF RUN,DAY,0.0,90.0,0.0,O2205,MOURNING DOVE,2-10,NONE,2010-08-18,18,Lovell Field,683.0,Chattanooga,"-85.20379638671875, 35.035301208496094",-85.20379638671875, 35.035301208496094,37421
4209,2010,8,18,SWA,SOUTHWEST AIRLINES,B-737-300,KMCI,KANSAS CITY INTL,MO,LANDING ROLL,NIGHT,0.0,135.0,0.0,O2205,MOURNING DOVE,2-10,NONE,2010-08-18,151,Kansas City International Airport,1026.0,Kansas City,"-94.713898, 39.2976",-94.713898, 39.2976,64153
11870,2010,8,18,BUS,BUSINESS,LEARJET-45,KCSG,COLUMBUS ARPT,GA,TAKEOFF RUN,DAY,0.0,90.0,0.0,O22,DOVE,1,NONE,2010-08-18,9,Columbus Metropolitan Airport,397.0,Columbus,"-84.93890380859375, 32.516300201416016",-84.93890380859375, 32.516300201416016,31909
11420,2010,8,18,PDT,PIEDMONT AIRLINES,DHC8 DASH 8,KITH,ITHICA TOMPKINS REGIONAL ARPT,NY,LANDING ROLL,DAY,0.0,90.0,0.0,N5111,KILLDEER,1,NONE,2010-08-18,9,Ithaca Tompkins Regional Airport,1099.0,Ithaca,"-76.4583969116211, 42.49100112915039",-76.4583969116211, 42.49100112915039,14850
10000,2010,8,18,BTA,EXPRESSJET (CONTINENTAL EXPRS),EMB-145,KOMA,EPPLEY AIRFIELD,NE,TAKEOFF RUN,DAY,0.0,136.0,0.0,YI003,BANK SWALLOW,2-10,NONE,2010-08-18,171,Eppley Airfield,984.0,Omaha,"-95.894096, 41.3032",-95.894096, 41.3032,68110
11054,2010,8,18,UAL,UNITED AIRLINES,A-320,KDSM,DES MOINES INTL,IA,TAKEOFF RUN,DAY,0.0,140.0,0.0,YI009,CLIFF SWALLOW,1,NONE,2010-08-18,33,Des Moines International Airport,958.0,Des Moines,"-93.66310119628906, 41.534000396728516",-93.66310119628906, 41.534000396728516,50321
11698,2010,8,18,UPS,UPS AIRLINES,B-767-300,KCAE,COLUMBIA METRO,SC,APPROACH,DAY,450.0,130.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-18,18,Columbia Metropolitan Airport,236.0,Columbia,"-81.11949920654297, 33.93880081176758",-81.11949920654297, 33.93880081176758,29170
2882,2010,8,18,AAL,AMERICAN AIRLINES,MD-82,KSTL,LAMBERT-ST LOUIS INTL,MO,LANDING ROLL,DAY,0.0,130.0,0.0,YI005,BARN SWALLOW,2-10,NONE,2010-08-18,168,St Louis Lambert International Airport,618.0,St Louis,"-90.370003, 38.748697",-90.370003, 38.748697,63134
3591,2010,8,18,HAL,HAWAIIAN AIR,B-717-200,PHTO,HILO INTL ARPT,HI,LANDING ROLL,DAY,0.0,70.0,0.0,R2004,SHORT-EARED OWL,1,NONE,2010-08-18,70,Hilo International Airport,38.0,Hilo,"-155.04800415039062, 19.721399307250977",-155.04800415039062, 19.721399307250977,96720
5535,2010,8,19,COA,CONTINENTAL AIRLINES,B-737-900,KEWR,NEWARK LIBERTY INTL ARPT,NJ,APPROACH,DAY,50.0,150.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-19,170,Newark Liberty International Airport,18.0,Newark,"-74.168701171875, 40.692501068115234",-74.168701171875, 40.692501068115234,7114
11617,2010,8,19,FDX,FEDEX EXPRESS,B-727-200,KPIA,GENERAL DOWNING-PEORIA INTL ARPT,IL,TAKEOFF RUN,NIGHT,0.0,80.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-19,22,General Wayne A. Downing Peoria International Airport,660.0,Peoria,"-89.6932983398, 40.664199829100006",-89.6932983398, 40.664199829100006,61607
1992,2010,8,19,CPZ,COMPASS AIRLINES,EMB-170,KORF,NORFOLK INTL,VA,APPROACH,DAY,20.0,135.0,0.0,YI005,BARN SWALLOW,1,NONE,2010-08-19,49,Norfolk International Airport,26.0,Norfolk,"-76.20120239257812, 36.89459991455078",-76.20120239257812, 36.89459991455078,23502
9734,2010,8,19,SWA,SOUTHWEST AIRLINES,B-737-700,KMSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,MN,APPROACH,NIGHT,1200.0,135.0,3.0,Y,PERCHING BIRDS,1,NONE,2010-08-19,131,Minneapolis-St Paul International/Wold-Chamberlain Airport,841.0,Minneapolis,"-93.221802, 44.882",-93.221802, 44.882,55450
9111,2010,8,19,BUS,BUSINESS,C-680,KTOL,TOLEDO EXPRESS ARPT,OH,APPROACH,DAY,50.0,150.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-19,10,Toledo Express Airport,683.0,Toledo,"-83.80780029, 41.58679962",-83.80780029, 41.58679962,43558
7875,2010,8,19,SWA,SOUTHWEST AIRLINES,B-737-300,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,DESCENT,DAY,8000.0,240.0,25.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-08-19,145,General Edward Lawrence Logan International Airport,20.0,Boston,"-71.00520325, 42.36429977",-71.00520325, 42.36429977,2128
3822,2010,8,19,SWA,SOUTHWEST AIRLINES,B-737-500,KIAD,WASHINGTON DULLES INTL ARPT,DC,LANDING ROLL,DAY,0.0,125.0,0.0,YI005,BARN SWALLOW,1,NONE,2010-08-19,129,Washington Dulles International Airport,312.0,Washington,"-77.45580292, 38.94449997",-77.45580292, 38.94449997,20152
5198,2010,8,19,SWA,SOUTHWEST AIRLINES,B-737-300,KHOU,WILLIAM P HOBBY ARPT,TX,LANDING ROLL,DAY,0.0,110.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-19,210,William P Hobby Airport,46.0,Houston,"-95.27890015, 29.64539909",-95.27890015, 29.64539909,77061
11107,2010,8,19,BUS,BUSINESS,BE-1900,KBED,LAURENCE G HANSCOM FIELD ARPT,MA,APPROACH,DAY,20.0,90.0,0.0,K3302,RED-TAILED HAWK,1,OTHER,2010-08-19,16,Laurence G Hanscom Field,133.0,Bedford,"-71.28900146, 42.47000122",-71.28900146, 42.47000122,1730
33,2010,8,19,AAL,AMERICAN AIRLINES,MD-82,KMCO,ORLANDO INTL,FL,DESCENT,NIGHT,5000.0,210.0,25.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-08-19,214,Orlando International Airport,96.0,Orlando,"-81.30899810791016, 28.429399490356445",-81.30899810791016, 28.429399490356445,32827
8213,2010,8,19,AWI,AIR WISCONSIN AIRLINES,CRJ100/200,KELM,ELMIRA/CORNING REGIONAL ARPT,NY,APPROACH,NIGHT,50.0,135.0,0.0,ZT001,EASTERN MEADOWLARK,2-10,NONE,2010-08-19,12,Elmira Corning Regional Airport,954.0,Elmira/Corning,"-76.8916015625, 42.1599006652832",-76.8916015625, 42.1599006652832,14845
7021,2010,8,19,GGN,AIR GEORGIAN,BE-1900,KMDT,HARRISBURG INTL,PA,CLIMB,DAY,150.0,130.0,0.0,YI003,BANK SWALLOW,2-10,NONE,2010-08-19,102,Harrisburg International Airport,310.0,Harrisburg,"-76.7633972168, 40.1935005188",-76.7633972168, 40.1935005188,17057
2459,2010,8,19,AAL,AMERICAN AIRLINES,B-757-200,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,CLIMB,DAY,50.0,150.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-19,434,Dallas Fort Worth International Airport,607.0,Dallas-Fort Worth,"-97.038002, 32.896801",-97.038002, 32.896801,76051
7020,2010,8,19,1ASQ,ATLANTIC SOUTHEAST,CRJ700,KMDT,HARRISBURG INTL,PA,TAKEOFF RUN,DAY,0.0,130.0,0.0,YI003,BANK SWALLOW,2-10,NONE,2010-08-19,102,Harrisburg International Airport,310.0,Harrisburg,"-76.7633972168, 40.1935005188",-76.7633972168, 40.1935005188,17057
10996,2010,8,19,BUS,BUSINESS,LEARJET-45,KGPT,GULFPORT-BILOXI INTL APRT,MS,TAKEOFF RUN,DAY,0.0,115.0,0.0,N5111,KILLDEER,1,NONE,2010-08-19,15,Gulfport Biloxi International Airport,28.0,Gulfport,"-89.07009887695312, 30.40730094909668",-89.07009887695312, 30.40730094909668,39503
11879,2010,8,20,SWA,SOUTHWEST AIRLINES,B-737-700,KECP,NORTHWEST FLORIDA BEACHES INTL,FL,TAKEOFF RUN,DAY,0.0,145.0,0.0,N5111,KILLDEER,1,NONE,2010-08-20,17,Northwest Florida Beaches International Airport,69.0,Panama City Beach,"-85.795414, 30.357106",-85.795414, 30.357106,32409
11055,2010,8,20,FLG*,PINNACLE,CRJ100/200,KDSM,DES MOINES INTL,IA,LANDING ROLL,DAY,0.0,135.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE,2010-08-20,33,Des Moines International Airport,958.0,Des Moines,"-93.66310119628906, 41.534000396728516",-93.66310119628906, 41.534000396728516,50321
11897,2010,8,20,PVT,PRIVATELY OWNED,PA-12,KTVY,BOLINDER FIELD - TOOELE VALLEY ARPT,UT,TAKEOFF RUN,DAY,0.0,35.0,0.0,K3305,SWAINSON'S HAWK,1,NONE,2010-08-20,2,Bolinder Field Tooele Valley Airport,4322.0,Tooele,"-112.3509979, 40.61230087",-112.3509979, 40.61230087,84074
34,2010,8,20,AAL,AMERICAN AIRLINES,B-757-200,KMCO,ORLANDO INTL,FL,APPROACH,DAY,300.0,135.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-20,214,Orlando International Airport,96.0,Orlando,"-81.30899810791016, 28.429399490356445",-81.30899810791016, 28.429399490356445,32827
712,2010,8,20,JBU,JETBLUE AIRWAYS,A-320,KSMF,SACRAMENTO INTL,CA,APPROACH,DAY,30.0,137.0,0.0,YI005,BARN SWALLOW,1,NONE,2010-08-20,347,Sacramento International Airport,27.0,Sacramento,"-121.59100341796875, 38.69540023803711",-121.59100341796875, 38.69540023803711,95837
1456,2010,8,20,JBU,JETBLUE AIRWAYS,A-320,KFLL,FORT LAUDERDALE/HOLLYWOOD INTL,FL,CLIMB,DAY,300.0,130.0,0.0,H51,ANHINGA,1,NONE,2010-08-20,165,Fort Lauderdale Hollywood International Airport,9.0,Fort Lauderdale,"-80.152702, 26.072599",-80.152702, 26.072599,33315
371,2010,8,20,SWA,SOUTHWEST AIRLINES,B-737-700,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,APPROACH,NIGHT,2400.0,215.0,10.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-20,233,Baltimore/Washington International Thurgood Marshall Airport,146.0,Baltimore,"-76.668297, 39.1754",-76.668297, 39.1754,21240
1622,2010,8,20,EGF,AMERICAN EAGLE AIRLINES,EMB-145,KJAX,JACKSONVILLE INTL,FL,TAKEOFF RUN,DAY,0.0,80.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-20,87,Jacksonville International Airport,30.0,Jacksonville,"-81.68789672851562, 30.49410057067871",-81.68789672851562, 30.49410057067871,32218
11899,2010,8,20,COA,CONTINENTAL AIRLINES,B-737-700,KMFE,MC ALLEN MILLER INTL,TX,APPROACH,DAY,10.0,200.0,0.0,UNKB,UNKNOWN BIRD,1,NONE,2010-08-20,31,Mc Allen Miller International Airport,107.0,Mc Allen,"-98.23860168, 26.17580032",-98.23860168, 26.17580032,78503
4983,2010,8,21,CWC,CENTURION CARGO,MD-11,KMIA,MIAMI INTL,FL,LANDING ROLL,DAY,0.0,130.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-21,154,Miami International Airport,8.0,Miami,"-80.29060363769531, 25.79319953918457",-80.29060363769531, 25.79319953918457,33142
11715,2010,8,21,MES,MESABA AIRLINES,SAAB-340,KMCW,MASON CITY MUNICIPAL,IA,APPROACH,NIGHT,100.0,125.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-08-21,7,Mason City Municipal Airport,1213.0,Mason City,"-93.3312988281, 43.157798767100005",-93.3312988281, 43.157798767100005,50428
3038,2010,8,21,COM,COMAIR AIRLINES,CRJ900,KLGA,LA GUARDIA ARPT,NY,APPROACH,DAY,30.0,130.0,0.0,YL001,EUROPEAN STARLING,11-100,NONE,2010-08-21,151,La Guardia Airport,21.0,New York,"-73.872597, 40.777199",-73.872597, 40.777199,11371
1788,2010,8,21,SKW,SKYWEST AIRLINES,CRJ700,KSFO,SAN FRANCISCO INTL ARPT,CA,LANDING ROLL,DAY,0.0,120.0,0.0,N6016,WESTERN SANDPIPER,2-10,NONE,2010-08-21,155,San Francisco International Airport,13.0,San Francisco,"-122.375, 37.61899948120117",-122.375, 37.61899948120117,94128
10331,2010,8,21,EGF,AMERICAN EAGLE AIRLINES,EMB-145,KCHA,LOVELL FIELD ARPT,TN,TAKEOFF RUN,DAY,0.0,100.0,0.0,O2205,MOURNING DOVE,2-10,NONE,2010-08-21,18,Lovell Field,683.0,Chattanooga,"-85.20379638671875, 35.035301208496094",-85.20379638671875, 35.035301208496094,37421
8232,2010,8,21,AWE,US AIRWAYS,A-321,KSEA,SEATTLE-TACOMA INTL,WA,LANDING ROLL,DAY,0.0,140.0,0.0,YI009,CLIFF SWALLOW,1,NONE,2010-08-21,51,Seattle Tacoma International Airport,433.0,Seattle,"-122.308998, 47.449001",-122.308998, 47.449001,98158
6071,2010,8,21,BUS,BUSINESS,IAI ASTRA JT,KEFD,ELLINGTON FIELD ARPT,TX,APPROACH,DAY,1500.0,200.0,3.0,H51,ANHINGA,1,NONE,2010-08-21,27,Ellington Airport,32.0,Houston,"-95.1587982178, 29.607299804700002",-95.1587982178, 29.607299804700002,77034
3823,2010,8,21,UAL,UNITED AIRLINES,B-757-200,KIAD,WASHINGTON DULLES INTL ARPT,DC,TAKEOFF RUN,DAY,0.0,125.0,0.0,N5111,KILLDEER,1,NONE,2010-08-21,129,Washington Dulles International Airport,312.0,Washington,"-77.45580292, 38.94449997",-77.45580292, 38.94449997,20152
4982,2010,8,21,AWE,US AIRWAYS,B-737-400,KMIA,MIAMI INTL,FL,CLIMB,DAY,10.0,150.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE,2010-08-21,154,Miami International Airport,8.0,Miami,"-80.29060363769531, 25.79319953918457",-80.29060363769531, 25.79319953918457,33142
10899,2010,8,21,AWE,US AIRWAYS,A-319,KJAN,JACKSON EVERS INTL,MS,LANDING ROLL,DAY,0.0,110.0,0.0,YI,SWALLOW,2-10,NONE,2010-08-21,17,Jackson-Medgar Wiley Evers International Airport,346.0,Jackson,"-90.0758972168, 32.3111991882",-90.0758972168, 32.3111991882,39208
9112,2010,8,22,AAY,ALLEGIANT AIR,MD-83,KTOL,TOLEDO EXPRESS ARPT,OH,APPROACH,DAY,20.0,135.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-22,10,Toledo Express Airport,683.0,Toledo,"-83.80780029, 41.58679962",-83.80780029, 41.58679962,43558
4933,2010,8,22,MKU,ISLAND AIR,DHC8 DASH 8,PHOG,KAHULUI ARPT,HI,LANDING ROLL,DAY,0.0,80.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE,2010-08-22,51,Kahului Airport,54.0,Kahului,"-156.429993, 20.8986",-156.429993, 20.8986,96732
11312,2010,8,22,FFT,FRONTIER AIRLINES,A-319,KPHF,NEWPORT NEWS/WILLIAMSBURG INTL,VA,TAKEOFF RUN,DAY,0.0,160.0,0.0,O2205,MOURNING DOVE,2-10,NONE,2010-08-22,31,Newport News Williamsburg International Airport,42.0,Newport News,"-76.49299622, 37.13190079",-76.49299622, 37.13190079,23602
8727,2010,8,22,SKW,SKYWEST AIRLINES,CRJ100/200,KLIT,BILL AND  HILLARY CLINTON NATL ARPT/ADAMS FIELD,AR,APPROACH,NIGHT,10.0,140.0,0.0,N5111,KILLDEER,1,NONE,2010-08-22,50,Bill & Hillary Clinton National Airport/Adams Field,262.0,Little Rock,"-92.2242965698, 34.729400634799994",-92.2242965698, 34.729400634799994,72206
11502,2010,8,22,1ASQ,ATLANTIC SOUTHEAST,CRJ700,KDAB,DAYTONA BEACH INTL,FL,LANDING ROLL,DAY,0.0,90.0,0.0,YI005,BARN SWALLOW,2-10,OTHER,2010-08-22,47,Daytona Beach International Airport,34.0,Daytona Beach,"-81.058098, 29.179899",-81.058098, 29.179899,32114
8233,2010,8,22,QXE,HORIZON AIR,DHC8 DASH 8,KSEA,SEATTLE-TACOMA INTL,WA,APPROACH,DAY,50.0,120.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-22,51,Seattle Tacoma International Airport,433.0,Seattle,"-122.308998, 47.449001",-122.308998, 47.449001,98158
1623,2010,8,22,ASH,MESA AIRLINES,CRJ700,KJAX,JACKSONVILLE INTL,FL,TAKEOFF RUN,DAY,0.0,100.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-22,87,Jacksonville International Airport,30.0,Jacksonville,"-81.68789672851562, 30.49410057067871",-81.68789672851562, 30.49410057067871,32218
3955,2010,8,22,SWA,SOUTHWEST AIRLINES,B-737-300,KDAL,DALLAS LOVE FIELD ARPT,TX,CLIMB,DAY,4400.0,250.0,15.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-22,171,Dallas Love Field,487.0,Dallas,"-96.851799, 32.847099",-96.851799, 32.847099,75235
11056,2010,8,22,UAL,UNITED AIRLINES,A-319,KDSM,DES MOINES INTL,IA,CLIMB,DUSK,100.0,120.0,0.0,N5111,KILLDEER,1,NONE,2010-08-22,33,Des Moines International Airport,958.0,Des Moines,"-93.66310119628906, 41.534000396728516",-93.66310119628906, 41.534000396728516,50321
11727,2010,8,22,1ASQ,ATLANTIC SOUTHEAST,CRJ100/200,KLEX,BLUE GRASS ARPT,KY,TAKEOFF RUN,DAY,0.0,135.0,0.0,N5111,KILLDEER,2-10,NONE,2010-08-22,17,Blue Grass Airport,979.0,Lexington,"-84.60590362548828, 38.0364990234375",-84.60590362548828, 38.0364990234375,40510
11930,2010,8,23,BUS,BUSINESS,C-402,KUIN,QUINCY REGIONAL ARPT - BALDWIN FLD,IL,LANDING ROLL,NIGHT,0.0,40.0,0.0,R,OWLS,1,NONE,2010-08-23,4,Quincy Regional Baldwin Field,768.0,Quincy,"-91.19460297, 39.94269943",-91.19460297, 39.94269943,62305
11934,2010,8,23,BUS,BUSINESS,C-550,HI01,PRINCEVILLE ARPT,HI,LANDING ROLL,DAY,0.0,90.0,0.0,O22,DOVE,1,NONE,2010-08-23,1,Princeville Airport,344.0,Hanalei,"-159.445999146, 22.209199905400002",-159.445999146, 22.209199905400002,96754
372,2010,8,23,JBU,JETBLUE AIRWAYS,EMB-190,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,LANDING ROLL,DAY,0.0,120.0,0.0,YI005,BARN SWALLOW,1,NONE,2010-08-23,233,Baltimore/Washington International Thurgood Marshall Airport,146.0,Baltimore,"-76.668297, 39.1754",-76.668297, 39.1754,21240
11790,2010,8,23,UCA,COMMUTAIR,DHC8 DASH 8,KERI,ERIE INTL ARPT-TOM RIDGE FIELD,PA,TAKEOFF RUN,DAY,0.0,95.0,0.0,ZT1,BLACKBIRD,1,NONE,2010-08-23,13,Erie International Tom Ridge Field,732.0,Erie,"-80.1738667488, 42.0831270134",-80.1738667488, 42.0831270134,16505
7550,2010,8,23,EGF,AMERICAN EAGLE AIRLINES,EMB-145,KORD,CHICAGO O'HARE INTL ARPT,IL,APPROACH,DUSK,500.0,130.0,2.0,UNKB,UNKNOWN BIRD,1,NONE,2010-08-23,167,Chicago O'Hare International Airport,672.0,Chicago,"-87.9048, 41.9786",-87.9048, 41.9786,60018
373,2010,8,23,SWA,SOUTHWEST AIRLINES,B-737-700,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,CLIMB,DAY,1500.0,245.0,3.0,T1002,CHIMNEY SWIFT,1,NONE,2010-08-23,233,Baltimore/Washington International Thurgood Marshall Airport,146.0,Baltimore,"-76.668297, 39.1754",-76.668297, 39.1754,21240
233,2010,8,23,SWA,SOUTHWEST AIRLINES,B-737-300,KSLC,SALT LAKE CITY INTL,UT,APPROACH,DAY,1400.0,150.0,4.0,YL001,EUROPEAN STARLING,1,NONE,2010-08-23,123,Salt Lake City International Airport,4227.0,Salt Lake City,"-111.97799682617188, 40.78839874267578",-111.97799682617188, 40.78839874267578,84116
7268,2010,8,23,SWA,SOUTHWEST AIRLINES,B-737-300,KOKC,WILL ROGERS WORLD ARPT,OK,CLIMB,DAWN,30.0,160.0,0.0,YI005,BARN SWALLOW,2-10,NONE,2010-08-23,53,Will Rogers World Airport,1295.0,Oklahoma City,"-97.60070037841797, 35.39310073852539",-97.60070037841797, 35.39310073852539,73159
8329,2010,8,23,AWE,US AIRWAYS,B-737-300,KPHL,PHILADELPHIA INTL,PA,CLIMB,NIGHT,10000.0,280.0,50.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-23,375,Philadelphia International Airport,36.0,Philadelphia,"-75.24109649658203, 39.87189865112305",-75.24109649658203, 39.87189865112305,19113
4984,2010,8,23,AAL,AMERICAN AIRLINES,B-737-800,KMIA,MIAMI INTL,FL,CLIMB,DAY,50.0,165.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-23,154,Miami International Airport,8.0,Miami,"-80.29060363769531, 25.79319953918457",-80.29060363769531, 25.79319953918457,33142
3824,2010,8,23,JBU,JETBLUE AIRWAYS,A-320,KIAD,WASHINGTON DULLES INTL ARPT,DC,APPROACH,NIGHT,3000.0,250.0,10.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-08-23,129,Washington Dulles International Airport,312.0,Washington,"-77.45580292, 38.94449997",-77.45580292, 38.94449997,20152
10001,2010,8,23,SKW,SKYWEST AIRLINES,CRJ100/200,KOMA,EPPLEY AIRFIELD,NE,TAKEOFF RUN,DAY,0.0,120.0,0.0,YI005,BARN SWALLOW,1,NONE,2010-08-23,171,Eppley Airfield,984.0,Omaha,"-95.894096, 41.3032",-95.894096, 41.3032,68110
35,2010,8,24,JBU,JETBLUE AIRWAYS,A-320,KMCO,ORLANDO INTL,FL,LANDING ROLL,DAY,0.0,100.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-24,214,Orlando International Airport,96.0,Orlando,"-81.30899810791016, 28.429399490356445",-81.30899810791016, 28.429399490356445,32827
11941,2010,8,24,BUS,BUSINESS,C-560,KPBI,PALM BEACH INTL,FL,LANDING ROLL,DAY,0.0,115.0,0.0,ZX3,SPARROW,1,NONE,2010-08-24,28,Palm Beach International Airport,19.0,West Palm Beach,"-80.09559631347656, 26.68320083618164",-80.09559631347656, 26.68320083618164,33406
11937,2010,8,24,AWI,AIR WISCONSIN AIRLINES,CRJ100/200,KACK,NANTUCKET MEMORIAL,MA,TAKEOFF RUN,DAY,0.0,60.0,0.0,H4105,DOUBLE-CRESTED CORMORANT,1,ABORTED TAKEOFF,2010-08-24,4,Nantucket Memorial Airport,47.0,Nantucket,"-70.06020355, 41.25310135",-70.06020355, 41.25310135,2554
8330,2010,8,24,RPA,REPUBLIC AIRLINES,EMB-170,KPHL,PHILADELPHIA INTL,PA,LANDING ROLL,DAY,0.0,110.0,0.0,K5114,AMERICAN KESTREL,1,NONE,2010-08-24,375,Philadelphia International Airport,36.0,Philadelphia,"-75.24109649658203, 39.87189865112305",-75.24109649658203, 39.87189865112305,19113
7496,2010,8,24,SWA,SOUTHWEST AIRLINES,B-737-300,KMHT,MANCHESTER AIRPORT,NH,APPROACH,DAY,50.0,127.0,0.0,O2205,MOURNING DOVE,2-10,NONE,2010-08-24,25,Manchester-Boston Regional Airport,266.0,Manchester,"-71.435699, 42.932598",-71.435699, 42.932598,3103
6307,2010,8,24,UPS,UPS AIRLINES,A-300,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,LANDING ROLL,DAY,0.0,130.0,0.0,ZT1,BLACKBIRD,1,NONE,2010-08-24,444,Louisville Muhammad Ali International Airport,501.0,Louisville,"-85.736, 38.1744",-85.736, 38.1744,40213
11935,2010,8,24,BUS,BUSINESS,DHC2 BEAVER,8LA1,CHEVRON USA INC SEAPLANE BASE,LA,CLIMB,DAY,5.0,60.0,0.0,NE1,GULL,1,NONE,2010-08-24,2,Chevron USA Inc. Heliport,5.0,Venice,"-89.356192, 29.26395",-89.356192, 29.26395,70091
11295,2010,8,24,UPS,UPS AIRLINES,A-300,KLAN,CAPITAL REGION INTL ARPT,MI,CLIMB,NIGHT,2000.0,160.0,5.0,UNKBS,UNKNOWN SMALL BIRD,1,OTHER,2010-08-24,13,Capital City Airport,861.0,Lansing,"-84.58740234375, 42.77870178222656",-84.58740234375, 42.77870178222656,48906
3214,2010,8,24,SWA,SOUTHWEST AIRLINES,B-737-700,KOAK,METRO OAKLAND INTL,CA,LANDING ROLL,DAY,0.0,122.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-24,132,Metropolitan Oakland International Airport,9.0,Oakland,"-122.221001, 37.721298",-122.221001, 37.721298,94621
11339,2010,8,24,FLG*,PINNACLE,CRJ100/200,KMBS,MBS INTL,MI,TAKEOFF RUN,DAY,0.0,120.0,0.0,YI005,BARN SWALLOW,1,NONE,2010-08-24,24,MBS International Airport,668.0,Saginaw,"-84.07959747314453, 43.532901763916016",-84.07959747314453, 43.532901763916016,48623
1275,2010,8,24,DAL,DELTA AIR LINES,MD-88,KRSW,SOUTHWEST FLORIDA INTL ARPT,FL,APPROACH,DAY,50.0,140.0,0.0,YI005,BARN SWALLOW,1,NONE,2010-08-24,181,Southwest Florida International Airport,30.0,Fort Myers,"-81.75520324707031, 26.53619956970215",-81.75520324707031, 26.53619956970215,33913
1276,2010,8,24,TRS,AIRTRAN AIRWAYS,B-717-200,KRSW,SOUTHWEST FLORIDA INTL ARPT,FL,TAKEOFF RUN,DAY,0.0,80.0,0.0,YI005,BARN SWALLOW,1,NONE,2010-08-24,181,Southwest Florida International Airport,30.0,Fort Myers,"-81.75520324707031, 26.53619956970215",-81.75520324707031, 26.53619956970215,33913
6308,2010,8,24,SWA,SOUTHWEST AIRLINES,B-737-700,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,APPROACH,DAY,6000.0,210.0,14.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-24,444,Louisville Muhammad Ali International Airport,501.0,Louisville,"-85.736, 38.1744",-85.736, 38.1744,40213
1624,2010,8,24,UPS,UPS AIRLINES,A-300,KJAX,JACKSONVILLE INTL,FL,TAKEOFF RUN,DAY,0.0,120.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-08-24,87,Jacksonville International Airport,30.0,Jacksonville,"-81.68789672851562, 30.49410057067871",-81.68789672851562, 30.49410057067871,32218
