Incident Year,Incident Month,Incident Day,Operator ID,Operator,Aircraft,Airport ID,Airport,State,Flight Phase,Visibility,Height,Speed,Distance,Species ID,Species Name,Species Quantity,Flight Impact
2010,2,26,HAL,HAWAIIAN AIR,B-717-200,PHTO,HILO INTL ARPT,HI,APPROACH,DAY,10.0,100.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE
2010,2,28,JBU,JETBLUE AIRWAYS,A-320,KMCO,ORLANDO INTL,FL,APPROACH,DAY,50.0,120.0,0.0,YI010,TREE SWALLOW,1,NONE
2010,3,1,BUS,BUSINESS,GRUMAMER AA5,KKLS,SOUTHWEST WASHINGTON REGIONAL ARPT,WA,APPROACH,DAY,25.0,75.0,0.0,YL001,EUROPEAN STARLING,1,NONE
2010,3,2,BUS,BUSINESS,LEARJET-60,KILG,NEW CASTLE COUNTY,DE,CLIMB,DAY,700.0,200.0,0.0,J2204,CANADA GOOSE,2-10,PRECAUTIONARY LANDING
2010,3,2,JBU,JETBLUE AIRWAYS,EMB-190,KMCO,ORLANDO INTL,FL,LANDING ROLL,DAY,0.0,100.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,2,HAL,HAWAIIAN AIR,B-717-200,PHTO,HILO INTL ARPT,HI,TAKEOFF RUN,DAY,0.0,160.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,3,3,GOV,GOVERNMENT,BE-300 KING,KCBK,SHALZ FIELD ARPT,KS,DESCENT,DAY,2800.0,220.0,12.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,3,3,HAL,HAWAIIAN AIR,B-717-200,PHTO,HILO INTL ARPT,HI,TAKEOFF RUN,DAY,0.0,130.0,0.0,N5122,PACIFIC GOLDEN-PLOVER,1,NONE
2010,3,4,AWE,US AIRWAYS,A-321,KMCO,ORLANDO INTL,FL,LANDING ROLL,DAY,0.0,130.0,0.0,YI010,TREE SWALLOW,2-10,NONE
2010,3,4,BUS,BUSINESS,C-560,KABE,LEHIGH VALLEY INTL,PA,LANDING ROLL,DAY,0.0,100.0,0.0,YH004,HORNED LARK,2-10,NONE
2010,3,4,SWA,SOUTHWEST AIRLINES,B-737-700,KDAL,DALLAS LOVE FIELD ARPT,TX,DESCENT,DUSK,3800.0,250.0,20.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,3,4,GOV,GOVERNMENT,T-38A,KEFD,ELLINGTON FIELD ARPT,TX,APPROACH,DAY,2200.0,300.0,6.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,3,5,AWE,US AIRWAYS,B-737-400,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,TAKEOFF RUN,DAY,0.0,170.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,3,5,BUS,BUSINESS,HUGHES 269A,KTIX,SPACE COAST REGIONAL,FL,APPROACH,DAY,200.0,45.0,0.200000003,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,6,SWA,SOUTHWEST AIRLINES,B-737-700,KBUR,BOB HOPE ARPT,CA,LANDING ROLL,DAY,0.0,120.0,0.0,NE121,CALIFORNIA GULL,1,NONE
2010,3,6,AWE,US AIRWAYS,A-321,KDEN,DENVER INTL AIRPORT,CO,LANDING ROLL,DAY,0.0,120.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,6,UCA,COMMUTAIR,DHC8 DASH 8,KSBN,SOUTH BEND REGIONAL,IN,APPROACH,DAY,200.0,110.0,0.25,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,7,FFT,FRONTIER AIRLINES,A-319,KDEN,DENVER INTL AIRPORT,CO,CLIMB,DAY,500.0,150.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,7,EGF,AMERICAN EAGLE AIRLINES,EMB-145,KCHS,CHARLESTON AFB/INTL ARPT,SC,CLIMB,DAY,5000.0,240.0,3.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,3,7,PVT,PRIVATELY OWNED,PA-34 SENECA,C81,CAMPBELL ARPT,IL,APPROACH,NIGHT,2.0,70.0,0.0,1G11,WHITE-TAILED DEER,1,PRECAUTIONARY LANDING
2010,3,7,SWA,SOUTHWEST AIRLINES,B-737-700,KSAT,SAN ANTONIO INTL,TX,CLIMB,DAY,50.0,165.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE
2010,3,8,SWA,SOUTHWEST AIRLINES,B-737-700,KSTL,LAMBERT-ST LOUIS INTL,MO,APPROACH,NIGHT,3000.0,220.0,12.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,8,SWA,SOUTHWEST AIRLINES,B-737-700,KSAT,SAN ANTONIO INTL,TX,APPROACH,DAY,50.0,140.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE
2010,3,8,SWA,SOUTHWEST AIRLINES,B-737-700,KMCO,ORLANDO INTL,FL,LANDING ROLL,DAY,0.0,120.0,0.0,YI005,BARN SWALLOW,2-10,NONE
2010,3,8,SWA,SOUTHWEST AIRLINES,B-737-300,KDAL,DALLAS LOVE FIELD ARPT,TX,APPROACH,NIGHT,4000.0,210.0,20.0,UNKBL,UNKNOWN LARGE BIRD,2-10,NONE
2010,3,8,SWA,SOUTHWEST AIRLINES,B-737-300,KDAL,DALLAS LOVE FIELD ARPT,TX,LANDING ROLL,DUSK,0.0,135.0,0.0,O2205,MOURNING DOVE,1,NONE
2010,3,9,TRS,AIRTRAN AIRWAYS,B-717-200,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,APPROACH,NIGHT,3000.0,250.0,10.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,9,AAL,AMERICAN AIRLINES,MD-83,KRDU,RALEIGH-DURHAM INTL,NC,TAKEOFF RUN,DUSK,0.0,135.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,9,BUS,BUSINESS,C-207 SKYWAG,PADL,DILLINGHAM ARPT,AK,APPROACH,DAY,10.0,70.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,9,BUS,BUSINESS,PA-31 NAVAJO,KFDK,FREDERICK MUNICIPAL ARPT,MD,TAKEOFF RUN,NIGHT,0.0,80.0,0.0,1F131,RED FOX,1,NONE
2010,3,9,COA,CONTINENTAL AIRLINES,B-737-800,KEWR,NEWARK LIBERTY INTL ARPT,NJ,TAKEOFF RUN,DAY,0.0,120.0,0.0,K5114,AMERICAN KESTREL,1,NONE
2010,3,10,BUS,BUSINESS,BE-90  KING,KKLS,SOUTHWEST WASHINGTON REGIONAL ARPT,WA,APPROACH,DAY,10.0,110.0,0.0,NE1,GULL,1,NONE
2010,3,10,CHQ,CHAUTAUQUA AIRLINES,EMB-145,KORF,NORFOLK INTL,VA,CLIMB,NIGHT,50.0,110.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,3,10,UPS,UPS AIRLINES,A-300,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,APPROACH,NIGHT,3000.0,180.0,25.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,10,SWA,SOUTHWEST AIRLINES,B-737-700,KIND,INDIANAPOLIS INTL ARPT,IN,APPROACH,NIGHT,3500.0,200.0,12.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,3,11,FLG*,PINNACLE,CRJ440,KDTW,DETROIT METRO WAYNE COUNTY ARPT,MI,CLIMB,DUSK,3000.0,230.0,3.0,J22,GEESE,2-10,PRECAUTIONARY LANDING
2010,3,11,SWA,SOUTHWEST AIRLINES,B-737-300,KDAL,DALLAS LOVE FIELD ARPT,TX,LANDING ROLL,DUSK,0.0,120.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,11,UPS,UPS AIRLINES,B-757-200,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,DESCENT,NIGHT,7500.0,250.0,25.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,3,12,SWA,SOUTHWEST AIRLINES,B-737-700,KLAX,LOS ANGELES INTL,CA,APPROACH,NIGHT,1500.0,140.0,5.0,UNKBM,UNKNOWN MEDIUM BIRD,2-10,NONE
2010,3,12,SWA,SOUTHWEST AIRLINES,B-737-700,KCRP,CORPUS CHRISTI INTL ARPT,TX,APPROACH,DAY,1000.0,135.0,3.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,3,12,SWA,SOUTHWEST AIRLINES,B-737-700,KMCO,ORLANDO INTL,FL,APPROACH,DAY,1500.0,175.0,15.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,12,FDX,FEDEX EXPRESS,A-310,KMDT,HARRISBURG INTL,PA,DESCENT,NIGHT,4500.0,250.0,25.0,UNKBL,UNKNOWN LARGE BIRD,1,NONE
2010,3,13,SWA,SOUTHWEST AIRLINES,B-737-700,KJAX,JACKSONVILLE INTL,FL,APPROACH,NIGHT,900.0,135.0,3.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,14,ASH,MESA AIRLINES,CRJ900,KLGB,LONG BEACH-DAUGH FLD,CA,APPROACH,DAY,10.0,145.0,0.0,K5114,AMERICAN KESTREL,1,NONE
2010,3,14,JBU,JETBLUE AIRWAYS,EMB-190,KPWM,PORTLAND INTL JETPORT (ME),ME,TAKEOFF RUN,DAY,0.0,135.0,0.0,J2109,MALLARD,1,NONE
2010,3,15,SWA,SOUTHWEST AIRLINES,B-737-700,KLAS,MC CARRAN INTL ARPT,NV,CLIMB,DAWN,6000.0,250.0,3.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,3,15,SWA,SOUTHWEST AIRLINES,B-737-500,KSTL,LAMBERT-ST LOUIS INTL,MO,LANDING ROLL,DAY,0.0,140.0,0.0,O2205,MOURNING DOVE,1,NONE
2010,3,15,AWE,US AIRWAYS,A-320,KMCI,KANSAS CITY INTL,MO,TAKEOFF RUN,DAWN,0.0,110.0,0.0,K3302,RED-TAILED HAWK,1,NONE
2010,3,15,HAL,HAWAIIAN AIR,B-767-300,KSFO,SAN FRANCISCO INTL ARPT,CA,APPROACH,NIGHT,3500.0,220.0,10.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,3,15,SWA,SOUTHWEST AIRLINES,B-737-500,KSMF,SACRAMENTO INTL,CA,APPROACH,DAY,4000.0,250.0,8.0,J2210,GREATER WHITE-FRONTED GOOSE,1,NONE
2010,3,16,BTA,EXPRESSJET (CONTINENTAL EXPRS),EMB-145,KTYS,MC GHEE TYSON ARPT,TN,DESCENT,NIGHT,4900.0,250.0,18.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,3,16,SWA,SOUTHWEST AIRLINES,B-737-700,KMAF,MIDLAND INTL,TX,LANDING ROLL,DAY,0.0,100.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,17,BUS,BUSINESS,PA-28,33N,DELAWARE AIRPARK,DE,APPROACH,DAY,10.0,80.0,0.0,K1002,TURKEY VULTURE,1,NONE
2010,3,17,PHM,PHI INC,SIKORSKY S-92,KHUM,HOUMA-TERREBONNE ARPT,LA,TAXI,DAY,0.0,5.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,17,USCG,US COAST GUARD,LOCKHEED C-130,KMCC,MC CLELLAN AIRFIELD,CA,APPROACH,DAY,10.0,120.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,17,FFT,FRONTIER AIRLINES,A-319,KLAS,MC CARRAN INTL ARPT,NV,TAKEOFF RUN,DAY,0.0,105.0,0.0,K5102,PEREGRINE FALCON,1,ABORTED TAKEOFF
2010,3,18,SWA,SOUTHWEST AIRLINES,B-737-700,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,APPROACH,DAY,5.0,135.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,3,18,SWA,SOUTHWEST AIRLINES,B-737-500,KOKC,WILL ROGERS WORLD ARPT,OK,TAKEOFF RUN,DAY,0.0,110.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,18,BUS,BUSINESS,BE-400 BJET,KBLM,MONMOUTH EXECUTIVE ARPT,NJ,CLIMB,NIGHT,25.0,120.0,0.0,NE108,GREAT BLACK-BACKED GULL,1,NONE
2010,3,18,UPS,UPS AIRLINES,MD-11,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,APPROACH,NIGHT,3500.0,210.0,10.0,YH004,HORNED LARK,1,NONE
2010,3,18,SKW,SKYWEST AIRLINES,EMB-120,KSFO,SAN FRANCISCO INTL ARPT,CA,LANDING ROLL,NIGHT,0.0,90.0,0.0,1D2,RABBIT,1,NONE
2010,3,19,DAL,DELTA AIR LINES,B-737-700,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,GA,CLIMB,NIGHT,6500.0,250.0,10.0,UNKBL,UNKNOWN LARGE BIRD,1,NONE
2010,3,19,JBU,JETBLUE AIRWAYS,EMB-190,KBUF,BUFFALO-NIAGARA INTL,NY,APPROACH,NIGHT,15.0,130.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,19,SWA,SOUTHWEST AIRLINES,B-737-700,KSMF,SACRAMENTO INTL,CA,CLIMB,NIGHT,5500.0,250.0,10.0,UNKBL,UNKNOWN LARGE BIRD,1,NONE
2010,3,19,UPS,UPS AIRLINES,B-767-200,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,APPROACH,NIGHT,3500.0,180.0,6.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,19,SWA,SOUTHWEST AIRLINES,B-737-700,KBHM,BIRMINGHAM-SHUTTLESWORTH INTL,AL,APPROACH,NIGHT,2000.0,210.0,5.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,3,19,SKW,SKYWEST AIRLINES,CRJ900,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,GA,CLIMB,NIGHT,2500.0,200.0,3.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,20,SWA,SOUTHWEST AIRLINES,B-737-300,KMHT,MANCHESTER AIRPORT,NH,CLIMB,DAY,100.0,150.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,20,FFT,FRONTIER AIRLINES,A-319,KDEN,DENVER INTL AIRPORT,CO,TAKEOFF RUN,DAY,0.0,145.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,21,BUS,BUSINESS,C-172,KPOU,DUTCHESS COUNTY ARPT,NY,DESCENT,NIGHT,2000.0,90.0,5.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,3,21,SWA,SOUTHWEST AIRLINES,B-737-300,KSLC,SALT LAKE CITY INTL,UT,APPROACH,NIGHT,900.0,140.0,3.0,UNKBM,UNKNOWN MEDIUM BIRD,2-10,NONE
2010,3,21,PVT,PRIVATELY OWNED,HOMEBUILT,KCMA,CAMARILLO,CA,APPROACH,DAY,800.0,80.0,0.25,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,22,SWA,SOUTHWEST AIRLINES,B-737-700,KBNA,NASHVILLE INTL,TN,LANDING ROLL,DAY,0.0,60.0,0.0,N5111,KILLDEER,1,NONE
2010,3,22,AAL,AMERICAN AIRLINES,B-737-800,KORD,CHICAGO O'HARE INTL ARPT,IL,TAKEOFF RUN,DAY,0.0,150.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,23,HAL,HAWAIIAN AIR,B-767-300,KLAX,LOS ANGELES INTL,CA,CLIMB,DAY,100.0,170.0,0.0,I1102,GREAT BLUE HERON,1,NONE
2010,3,23,BUS,BUSINESS,PA-46 MALIBU,KORL,EXECUTIVE ARPT,FL,LANDING ROLL,DAY,0.0,45.0,0.0,O22,DOVE,1,NONE
2010,3,23,AWE,US AIRWAYS,A-320,KCMH,PORT COLUMBUS INTL,OH,CLIMB,DAY,800.0,170.0,1.0,ZT1,BLACKBIRD,1,NONE
2010,3,24,UPS,UPS AIRLINES,MD-11,KDTW,DETROIT METRO WAYNE COUNTY ARPT,MI,APPROACH,NIGHT,1900.0,170.0,10.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,24,JBU,JETBLUE AIRWAYS,A-320,KTPA,TAMPA INTL,FL,CLIMB,DAY,10.0,150.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE
2010,3,25,AAL,AMERICAN AIRLINES,MD-82,KFLL,FORT LAUDERDALE/HOLLYWOOD INTL,FL,APPROACH,NIGHT,1500.0,170.0,7.0,I13,EGRET,1,NONE
2010,3,25,AAL,AMERICAN AIRLINES,MD-82,KSAT,SAN ANTONIO INTL,TX,LANDING ROLL,DAY,0.0,105.0,0.0,UNKBS,UNKNOWN SMALL BIRD,11-100,NONE
2010,3,25,JBU,JETBLUE AIRWAYS,A-320,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,APPROACH,NIGHT,3000.0,210.0,10.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,3,26,JBU,JETBLUE AIRWAYS,EMB-190,KPIT,PITTSBURGH INTL ARPT,PA,LANDING ROLL,DAY,0.0,75.0,0.0,NE104,RING-BILLED GULL,2-10,NONE
2010,3,26,UAL,UNITED AIRLINES,A-320,KORD,CHICAGO O'HARE INTL ARPT,IL,APPROACH,DAY,10.0,140.0,0.0,NE1,GULL,1,NONE
2010,3,26,BUS,BUSINESS,HAWKER 800,KCMH,PORT COLUMBUS INTL,OH,CLIMB,DAY,20.0,130.0,0.0,ZT001,EASTERN MEADOWLARK,2-10,PRECAUTIONARY LANDING
2010,3,27,ASA,ALASKA AIRLINES,B-737-400,PAFA,FAIRBANKS INTL ARPT,AK,APPROACH,DUSK,50.0,140.0,0.0,ZX202,SNOW BUNTING,1,NONE
2010,3,27,SWA,SOUTHWEST AIRLINES,B-737-700,KSMF,SACRAMENTO INTL,CA,LANDING ROLL,NIGHT,0.0,132.0,0.0,1D11,BLACK-TAILED JACKRABBIT,1,NONE
2010,3,28,SWA,SOUTHWEST AIRLINES,B-737-700,KPHX,PHOENIX SKY HARBOR INTL ARPT,AZ,APPROACH,NIGHT,2000.0,180.0,6.0,M7005,AMERICAN COOT,1,NONE
2010,3,28,SWA,SOUTHWEST AIRLINES,B-737-700,KMCO,ORLANDO INTL,FL,APPROACH,DAY,300.0,138.0,1.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,3,28,SWA,SOUTHWEST AIRLINES,B-737-300,KMCI,KANSAS CITY INTL,MO,LANDING ROLL,DAY,0.0,40.0,0.0,K33,HAWK,1,NONE
2010,3,28,JBU,JETBLUE AIRWAYS,A-320,KMCO,ORLANDO INTL,FL,LANDING ROLL,DAY,0.0,130.0,0.0,K3201,BALD EAGLE,2-10,NONE
2010,3,29,JBU,JETBLUE AIRWAYS,A-320,KBUF,BUFFALO-NIAGARA INTL,NY,TAKEOFF RUN,DAY,0.0,110.0,0.0,NE104,RING-BILLED GULL,1,NONE
2010,3,30,UPS,UPS AIRLINES,B-757-200,KRFD,CHICAGO/ROCKFORD INTL ARPT,IL,CLIMB,NIGHT,20.0,150.0,0.0,Y,PERCHING BIRDS,1,NONE
2010,3,30,1ASQ,ATLANTIC SOUTHEAST,CRJ100/200,KSAV,SAVANNAH/HILTON HEAD INTL ARPT,GA,TAKEOFF RUN,DAY,0.0,90.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,30,JBU,JETBLUE AIRWAYS,EMB-190,KLGB,LONG BEACH-DAUGH FLD,CA,LANDING ROLL,DAY,0.0,125.0,0.0,YI,SWALLOW,2-10,NONE
2010,3,30,BOE,BOEING COMMERCIAL AIRPLANE GRP,CL-600,KGYY,GARY/CHICAGO INTL ARPT,IN,DESCENT,NIGHT,3000.0,250.0,15.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,3,31,BUS,BUSINESS,RAYTHEON 390,KELM,ELMIRA/CORNING REGIONAL ARPT,NY,TAKEOFF RUN,DAY,0.0,125.0,0.0,NE1,GULL,1,ABORTED TAKEOFF
2010,3,31,ASA,ALASKA AIRLINES,B-737-400,PABE,BETHEL ARPT,AK,APPROACH,DAY,50.0,130.0,0.0,ZX202,SNOW BUNTING,2-10,NONE
2010,3,31,UAL,UNITED AIRLINES,A-320,KSFO,SAN FRANCISCO INTL ARPT,CA,TAKEOFF RUN,DUSK,0.0,120.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE
2010,3,31,ASA,ALASKA AIRLINES,B-737-800,KSEA,SEATTLE-TACOMA INTL,WA,APPROACH,DAY,30.0,125.0,0.0,ZX303,SAVANNAH SPARROW,1,NONE
2010,3,31,JBU,JETBLUE AIRWAYS,EMB-190,KRIC,RICHMOND INTL,VA,LANDING ROLL,DAY,0.0,100.0,0.0,ZT001,EASTERN MEADOWLARK,1,NONE
2010,4,1,UPS,UPS AIRLINES,B-757-200,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,DESCENT,NIGHT,10000.0,250.0,30.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,4,2,SWA,SOUTHWEST AIRLINES,B-737-700,KPHX,PHOENIX SKY HARBOR INTL ARPT,AZ,APPROACH,NIGHT,300.0,145.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,4,2,FFT,FRONTIER AIRLINES,A-318,KSMF,SACRAMENTO INTL,CA,TAKEOFF RUN,DAY,0.0,120.0,0.0,ZT1,BLACKBIRD,1,NONE
2010,4,2,AWI,AIR WISCONSIN AIRLINES,CRJ100/200,KPHL,PHILADELPHIA INTL,PA,LANDING ROLL,DAY,0.0,130.0,0.0,YH004,HORNED LARK,1,NONE
2010,4,3,PVT,PRIVATELY OWNED,HOMEBUILT,KMTV,BLUE RIDGE ARPT,VA,DESCENT,DAY,2000.0,130.0,4.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,4,3,SKW,SKYWEST AIRLINES,CRJ100/200,KSFO,SAN FRANCISCO INTL ARPT,CA,APPROACH,DAY,100.0,110.0,0.0,N5111,KILLDEER,2-10,NONE
2010,4,3,QXE,HORIZON AIR,DHC8 DASH 8,KSEA,SEATTLE-TACOMA INTL,WA,CLIMB,DAY,600.0,130.0,0.0,UNKBL,UNKNOWN LARGE BIRD,1,NONE
2010,4,3,DAL,DELTA AIR LINES,A-319,KBDL,BRADLEY INTL,CT,APPROACH,NIGHT,1000.0,150.0,2.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,4,3,ASA,ALASKA AIRLINES,B-737-800,KPHX,PHOENIX SKY HARBOR INTL ARPT,AZ,TAKEOFF RUN,DAY,0.0,180.0,0.0,K5102,PEREGRINE FALCON,1,PRECAUTIONARY LANDING
2010,4,3,PHM,PHI INC,BE-200 KING,KRDD,REDDING MUNICIPAL,CA,APPROACH,DUSK,1250.0,120.0,4.0,UNKBM,UNKNOWN MEDIUM BIRD,1,PRECAUTIONARY LANDING
2010,4,4,SWA,SOUTHWEST AIRLINES,B-737-500,KLAX,LOS ANGELES INTL,CA,APPROACH,DAY,900.0,135.0,3.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,4,4,SWA,SOUTHWEST AIRLINES,B-737-700,KPDX,PORTLAND INTL (OR),OR,APPROACH,NIGHT,2000.0,180.0,6.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,4,4,SWA,SOUTHWEST AIRLINES,B-737-500,KSAT,SAN ANTONIO INTL,TX,APPROACH,NIGHT,2500.0,190.0,10.0,UNKBL,UNKNOWN LARGE BIRD,1,NONE
2010,4,4,JBU,JETBLUE AIRWAYS,EMB-190,KROC,GREATER ROCHESTER INTL,NY,CLIMB,DAY,15.0,150.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,4,4,BUS,BUSINESS,LEARJET-60,KVNY,VAN NUYS ARPT,CA,APPROACH,DAY,200.0,100.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,4,4,BUS,BUSINESS,DA-900,KVNY,VAN NUYS ARPT,CA,APPROACH,DAY,500.0,120.0,2.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,4,5,SWA,SOUTHWEST AIRLINES,B-737-500,KLIT,BILL AND  HILLARY CLINTON NATL ARPT/ADAMS FIELD,AR,DESCENT,DAY,4800.0,240.0,25.0,J21,DUCK,1,NONE
2010,4,5,EGF,AMERICAN EAGLE AIRLINES,EMB-145,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,CLIMB,DAY,800.0,160.0,0.0,ZT000,MEADOWLARK,1,NONE
2010,4,6,COM,COMAIR AIRLINES,CRJ100/200,KCVG,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,KY,APPROACH,DAY,50.0,145.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE
2010,4,6,SWA,SOUTHWEST AIRLINES,B-737-700,KHOU,WILLIAM P HOBBY ARPT,TX,APPROACH,DAY,15.0,130.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE
2010,4,7,SWA,SOUTHWEST AIRLINES,B-737-700,KORF,NORFOLK INTL,VA,TAKEOFF RUN,DAY,0.0,100.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,4,9,SWA,SOUTHWEST AIRLINES,B-737-700,KLAX,LOS ANGELES INTL,CA,DESCENT,NIGHT,8000.0,250.0,40.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,4,9,SWA,SOUTHWEST AIRLINES,B-737-300,KONT,ONTARIO INTL ARPT,CA,TAKEOFF RUN,DAY,0.0,135.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,4,9,CFS,EMPIRE AIRLINES,ATR-42,PASI,SITKA ROCKY GUTIERREZ ARPT,AK,APPROACH,DAY,10.0,105.0,0.0,K3201,BALD EAGLE,1,NONE
2010,4,9,SKW,SKYWEST AIRLINES,CRJ100/200,KPAH,BARKLEY REGIONAL ARPT,KY,APPROACH,DAY,20.0,130.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2010,4,9,BUS,BUSINESS,BE-90  KING,KGON,GROTON-NEW LONDON AR,CT,TAKEOFF RUN,DAY,0.0,90.0,0.0,NE101,HERRING GULL,1,NONE
2010,4,10,AWE,US AIRWAYS,A-320,KORD,CHICAGO O'HARE INTL ARPT,IL,TAKEOFF RUN,DAY,0.0,100.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,4,10,AAL,AMERICAN AIRLINES,MD-82,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,APPROACH,DAY,2400.0,230.0,10.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,4,10,FFT,FRONTIER AIRLINES,A-319,KIND,INDIANAPOLIS INTL ARPT,IN,APPROACH,NIGHT,4000.0,230.0,10.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2010,4,10,SWA,SOUTHWEST AIRLINES,B-737-700,KMDW,CHICAGO MIDWAY INTL ARPT,IL,CLIMB,DAY,1500.0,200.0,5.0,UNKBL,UNKNOWN LARGE BIRD,1,NONE
2010,4,10,UCA,COMMUTAIR,DHC8 DASH 8,KMDT,HARRISBURG INTL,PA,APPROACH,DAY,50.0,110.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
